"EZ_ID","pop","N"
671,408.754243850708,12
672,374.273332118988,23
673,280.485909461975,12
674,486.372687488794,134
675,467.979990243912,38
676,466.80104804039,48
677,379.720078468323,24
678,538.082796573639,32
679,532.612596511841,28
680,365.523386478424,42
681,341.491309165955,30
682,503.24613070488,48
683,446.437236666679,66
684,426.420700311661,24
685,454.884210765362,28
686,447.941630363464,18
687,496.310069084167,24
688,433.755715370178,27
689,569.457031084225,36
690,51.5088698863983,5
691,0,916
692,471.377389359055,700
693,0.276220999658108,910
694,385.312346471008,414
695,19.6922088339925,855
696,401.450518979691,366
697,469.809808429796,961
698,426.598963737488,86
699,132.923538565636,959
700,70.2293546616565,918
701,555.387670248747,114
702,0,1
703,139.25647251308,267
704,504.650601750007,1330
705,5.60894505679607,973
706,404.987452922855,978
707,0,1
708,397.493398192106,680
709,0,793
710,351.107796210796,993
711,396.116825285833,649
712,362.125111249741,741
713,432.455241203308,1107
714,269.720953939483,775
715,296.35609324323,1276
716,602.242591899121,778
717,0,1
718,0,746
719,480.252789430786,856
720,416.540252901614,1050
721,0,690
722,0,684
723,0,900
724,0,893
725,0,737
726,0,900
727,0,1204
728,0,1074
729,0,829
730,0,768
731,8.61580492183566,703
732,346.118812756962,492
733,389.783373966813,184
734,2.56738499552011,731
735,0,690
736,0.265956003218889,708
737,0,720
738,474.666237076744,701
739,163.428610883653,812
740,421.742242552573,873
741,443.131656275829,415
742,365.487200699747,1258
743,319.840469831601,128
